FundType,PooledFundId,AllocationtypeId,ChfId,ChfProjectCode,OrgId,PrjDuration,EndDate,Budget,BenM,BenW,BenB,BenG,GMId,GAMId,GlbPrjStatusId,GlobalUniqueOrgId,DisabilityMarkerId,GenderEqualityMarkerId,GBVMarkerId,GAMRefNumber,PartnerProjectRisk,PartnerRisk,DisabledM,DisabledW,DisabledB,DisabledG,AchM,AchW,AchB,AchG,BenMSplit,BenWSplit,BenBSplit,BenGSplit,BenTotSplit,AchMSplit,AchWSplit,AchBSplit,AchGSplit,AchTotSplit,DisabledAchM,DisabledAchW,DisabledAchB,DisabledAchG,GBVBudgetPlanned,GBVBudgetReached,GBVBen,GBVAch
1,75,271,16489,NGA-20/NIG_ERF/SA1/WASH/INGO/16489,2594,12 Months,8/31/2021 12:00:00 AM,400000,18899,22681,15119,18901,,2,87,4446,,,,G277414041,Medium,Medium,378,454,302,378,8030,28232,12603,15863,18584|||315|,22303|||378|,14868|||251|,18585|||316|,74340|||1260|,2041|||5989|,11338|||16894|,3067|||9536|,4392|||11471|,20838|||43890|,194,248,192,85,0,0,0,0
1,75,271,16559,NGA-20/NIG_ERF/SA1/WASH/NGO/16559,1595,12 Months,9/6/2021 0:00,124000.96,6000,9000,6000,4000,,3,87,5953,,,,G373033030,High,Medium,25,25,50,50,6875,8446,10375,12682,3600|||2400|,5400|||3600|,3600|||2400|,2400|||1600|,15000|||10000|,4635|||2240|,5709|||2737|,7015|||3360|,8576|||4106|,25935|||12443|,16,21,42,18,0,0,0,0
1,75,271,16560,NGA-20/NIG_ERF/SA1/H/NGO/16560,1595,12 Months,8/31/2021 12:00:00 AM,140386.4,8500,8500,13000,20000,,3,87,5953,,,,G181867818,High,Medium,1000,1000,1200,1800,8030,12416,10378,13575,5000|||3500|,5000|||3500|,8000|||5000|,12000|||8000|,30000|||20000|,5260|||2770|,8755|||3661|,6547|||3831|,7952|||5623|,28514|||15885|,574,579,384,730,23865,24819,7500,5117
1,75,271,16517,NGA-20/NIG_ERF/SA1/S/NFI-DMS/NGO/16517,1851,12 Months,9/6/2021 0:00,465000,8000,9500,10500,12000,,3,87,6196,,,,G534715245,High,Medium,160,190,210,240,12665,14487,21883,23787,3500||1700|2800|,4500||2100|2900|,5500||1900|3100|,6500||2300|3200|,20000||8000|12000|,8102||1646|2917|,10385||2013|2089|,16380||1530|3973|,18062||1656|4069|,52929||6845|13048|,142,8,21,232,0,0,0,0
1,75,271,16632,NGA-20/NIG_ERF/SA1/DMS-P/INGO/16632,2553,12 Months,10/31/2021 12:00:00 AM,449250,22267,23502,25153,31023,,4,87,4397,,,,G728417045,Medium,Medium,1109,1136,1074,1445,22009,25780,20206,24887,21222||524|521|,22494||504|504|,24528||315|310|,30398||315|310|,98642||1658|1645|,18819||152|3038|,21857||59|3864|,19187||1|1018|,23882||0|1005|,83745||212|8925|,183,1053,905,379,0,0,0,0
1,75,271,16542,NGA-20/NIG_ERF/SA1/WASH/UN/16542,2509,"12 Months, 29 Days",9/29/2021 12:00:00 AM,987637.23,27768,55537,46281,55537,,3,87,4342,,,,G263077807,Low,Low,0,0,0,0,27780,55586,47645,55586,27768||||,55537||||,46281||||,55537||||,185123||||,27780||||,55586||||,47645||||,55586||||,186597||||,0,0,0,0,0,0,0,0
1,75,271,16596,NGA-20/NIG_ERF/SA1/WASH/NGO/16596,1683,12 Months,9/30/2021 12:00:00 AM,107005.49,4150,7010,3450,3550,,4,116,6036,,,,G867233500,High,Ineligible,12,10,10,12,19140,14734,26442,21208,2500||300|1350|,3560||800|2650|,1450||500|1500|,1450||600|1500|,8960||2200|7000|,10930||4500|3710|,8563||3832|2339|,14305||7913|4224|,10847||6443|3918|,44645||22688|14191|,8,4,7,9,0,0,0,0
1,75,271,16499,NGA-20/NIG_ERF/SA1/P/INGO/16499,2695,"13 Months, 17 Days",12/31/2021 12:00:00 AM,350817.69,10010,15300,18310,19380,,3,87,4568,,,,G791967960,High,Medium,5,5,5,5,7061,16999,20669,20543,5010|||5000|,9800|||5500|,11020|||7290|,12180|||7200|,38010|||24990|,3555|||3506|,10618|||6381|,10136|||10533|,11615|||8928|,35924|||29348|,1,3,4,0,42098,40835,11970,11250
1,75,271,17124,NGA-20/NIG_ERF/SA1/S/NFI/INGO/17124,2553,15 Months,12/31/2021 12:00:00 AM,481000,714,680,782,1224,,4,87,4397,,,,G728417045,Medium,Medium,36,34,39,61,602,725,1258,1073,714||||,680||||,782||||,1224||||,3400||||,602||||,725||||,1258||||,1073||||,3658||||,32,6,18,45,57720,8080,340,233
1,75,271,17121,NGA-20/NIG_ERF/SA1/DMS/INGO/17121,2453,20 Months,5/31/2022 12:00:00 AM,200000,6614,9180,12680,10851,,4,87,4268,,,,G979792313,Medium,High,112,155,215,183,0,0,0,0,6614||||,9180||||,12680||||,10851||||,39325||||,0||||,0||||,0||||,0||||,0||||,86,26,200,19,8000,1200,4325,3138
1,81,495,26182,CBPF-UKR-23-R-INGO-26182,2691,6 Months,4/30/2024 12:00:00 AM,4999647.17,2735,4711,630,778,,4,115,4562,9,25,3,H2672-4777-4013,Low,Low,414,720,104,126,4468,6275,1207,1064,273|0|137|2325|0,471|0|235|4005|0,63|0|32|535|0,78|0|38|662|0,885|0|442|7527|0,508||325|3635|,714||445|5116|,140||100|967|,124||85|855|,1486||955|10573|,109,497,2,56,0,0,0,0
1,81,495,26228,CBPF-UKR-23-R-INGO-26228,2993,8 Months,6/30/2024 12:00:00 AM,1690491.93,2125,3400,1275,1700,,4,115,6400,9,26,4,H8720-0440-1851,Low,Low,318,500,191,255,226,377,200,140,531|0|213|0|1381,850|0|340|0|2210,319|0|127|0|829,425|0|170|0|1105,2125|0|850|0|5525,93||6||127,170||13||194,70||6||124,49||5||86,382||30||531,241,213,37,133,152144,182572,170,76
1,81,458,24511,CBPF-UKR-23-R-UN-24511,4056,"15 Months, 25 Days",6/30/2024 12:00:00 AM,3899999.92,2954,4513,0,0,,4,77,7612,9,25,4,H8471-4537-8607,Low,Low,8,10,0,0,124,54,14,6,0|0|0|0|2954,0|0|0|0|4513,0|0|0|0|0,0|0|0|0|0,0|0|0|0|7467,||||124,||||54,||||14,||||6,||||198,2,6,0,0,311999,361918,1269,865
1,81,395,21577,UKR-22/UKR_CBPF/RA2/P/NGO/21577,4061,2 Months 11 Days,6/28/2022 12:00:00 AM,327307.65,800,1200,250,250,,4,115,7617,,,,H8708-9799-1718,High,High,110,120,30,40,596,617,24,24,200|||600|,200|||1000|,50|||200|,50|||200|,500|||2000|,125|||471|,158|||459|,2|||22|,5|||19|,290|||971|,45,9,14,29,0,0,0,0
1,81,423,22983,UKR-22/UKR_CBPF/RA4/S-NFI/UN/22983,2510,6 Months,2/28/2023 12:00:00 AM,7000000.01,16335,24225,3465,5445,,3,77,4343,,,,H9193-1232-7678,Low,Medium,2036,2036,439,439,20134,29897,4271,6712,|||16335|,|||24225|,|||3465|,|||5445|,|||49470|,|||20134|,|||29897|,|||4271|,|||6712|,|||61014|,1782,45,320,117,770000,847000,8409,2677
1,81,404,21900,UKR-22/UKR_CBPF/RA3/S-NFI-WASH/NGO/21900,1906,14 Months,7/31/2023 12:00:00 AM,274562.21,2775,3600,560,565,,4,115,6251,,,,H5776-4160-1953,Medium,Medium,150,190,30,30,702,1052,0,0,|||1850|925,|||2400|1200,|||370|190,|||380|185,|||5000|2500,|||67|635,|||96|956,|||0|0,|||0|0,|||163|1591,97,128,25,2,54912,57108,750,187
1,81,458,24508,CBPF-UKR-23-R-INGO-24508,4405,13 Months,4/14/2024 12:00:00 AM,1289788.79,31733,56738,12564,12532,,4,115,9067,9,25,2,H9739-0910-1751,Medium,Medium,1587,2837,628,627,10321,24935,747,1308,15867|0|0|15866|0,28369|0|0|28369|0,6282|0|0|6282|0,6266|0|0|6266|0,56784|0|0|56783|0,1288|0|4|9029|0,2998|0|11|21926|0,90|0|0|657|0,109|0|2|1197|0,4485|0|17|32809|0,453,2428,34,4,0,0,0,0
1,81,495,26188,CBPF-UKR-23-R-INGO-26188,4589,6 Months,4/30/2024 12:00:00 AM,2498023.7,2016,2809,1008,1367,,4,115,9306,9,25,3,H2195-3667-6324,Medium,Medium,201,278,100,139,1929,2377,370,393,0|0|0|2016|0,0|0|0|2809|0,0|0|0|1008|0,0|0|0|1367|0,0|0|0|7200|0,0|0|0|1929|0,0|0|0|2377|0,0|0|0|370|0,0|0|0|393|0,0|0|0|5069|0,52,174,77,22,0,0,0,0
1,81,495,26172,CBPF-UKR-23-R-INGO-26172,4399,6 Months,4/15/2024 12:00:00 AM,2224548.96,6722,8474,1070,1153,,4,115,9057,9,6,3,H6650-7956-9591,Medium,Medium,0,0,0,0,8650,11489,1777,1895,6722|0|0|0|0,8474|0|0|0|0,1070|0|0|0|0,1153|0|0|0|0,17419|0|0|0|0,8650|0|0|0|0,11489|0|0|0|0,1777|0|0|0|0,1895|0|0|0|0,23811|0|0|0|0,0,0,0,0,22245,13347,3483,2415
1,81,395,21639,UKR-22/UKR_CBPF/RA2/H-P/INGO/21639,4405,20 Months,12/31/2023 12:00:00 AM,1649999.99,66825,114023,16337,16337,,4,115,9067,,,,H9719-2856-3963,Medium,Medium,105,135,19,19,89195,151371,21719,21715,53460|||13365|0,91217|||22806|0,12995|||3267|75,12995|||3267|75,170667|||42705|150,71415|||17780|0,121046|||30325|0,17297|||4347|75,17293|||4347|75,227051|||56799|150,8,95,5,15,0,0,0,0
1,81,458,24494,CBPF-UKR-23-R-INGO-24494,2713,11 Months,1/31/2024 12:00:00 AM,3143338.27,15524,19800,4725,4951,,4,115,4590,9,25,3,H9550-9680-3182,Low,Low,315,405,90,90,16182,20408,2086,2089,675|0|0|14849|0,900|0|0|18900|0,449|0|0|4276|0,451|0|0|4500|0,2475|0|0|42525|0,552|0|0|15630|0,721|0|0|19687|0,86|0|0|2000|0,86|0|0|2003|0,1445|0|0|39320|0,96,43,81,74,565800,526194,8550,241
1,81,495,26219,CBPF-UKR-23-R-INGO-26219,4456,6 Months,4/14/2024 12:00:00 AM,1987451.73,21000,35000,7000,7000,,4,115,9136,9,25,3,H5781-5964-0069,Medium,Medium,1565,2575,320,320,23028,34341,2167,2942,300|0|4500|0|16200,500|0|7500|0|27000,100|0|1500|0|5400,100|0|1500|0|5400,1000|0|15000|0|54000,388|2|106|0|22532,497|2|113|0|33729,178|2|35|0|1952,199|2|64|0|2677,1262|8|318|0|60890,87,1164,277,53,0,0,0,0
1,81,495,26236,CBPF-UKR-23-R-INGO-26236,2554,6 Months,4/30/2024 12:00:00 AM,1600000,2895,3710,579,602,,4,115,4398,9,25,3,H6280-9546-3403,Low,Low,183,238,46,46,2554,3545,616,575,1259|0|305|1331|0,1660|0|386|1664|0,242|0|63|274|0,243|0|66|293|0,3404|0|820|3562|0,269|0|100|2068|117,413|0|133|2806|193,108|0|29|460|19,82|0|28|437|28,872|0|290|5771|357,101,182,16,11,16000,17440,1245,380
1,81,458,24501,CBPF-UKR-23-R-UN-24501,2626,"13 Months, 25 Days",4/30/2024 12:00:00 AM,1478884.88,4175,42280,672,6623,,4,115,4485,9,5,1,H2582-2028-0027,Low,Low,391,3479,63,567,1700,6306,89,1400,1670|0|835|1670|0,16498|0|7421|18361|0,269|0|134|269|0,2603|0|1210|2810|0,21040|0|9600|23110|0,700||340|660|,2560||1262|2484|,29||17|43|,586||280|534|,3875||1899|3721|,31,1776,51,526,0,0,0,0
1,81,458,24497,CBPF-UKR-23-R-INGO-24497,2691,14 Months,5/31/2024 12:00:00 AM,2274715.63,1506841,506806,2904,2916,,4,77,4562,8,25,4,H8855-8993-8605,Low,Low,43,47,15,17,474,596,951,1024,753421|0|75340|678080|0,253403|0|25340|228063|0,1011|0|145|1748|0,936|0|145|1835|0,1008771|0|100970|909726|0,16||1|457|,16||0|580|,4||0|947|,2||0|1022|,38||1|3006|,17,20,9,3,0,0,0,0
1,81,458,24502,CBPF-UKR-23-R-UN-24502,2510,12 Months,2/29/2024 12:00:00 AM,5900000.18,171000,207000,36000,36000,,4,115,4343,9,25,3,H5665-0373-2188,Low,Medium,17100,20700,3600,3600,778,1087,295,340,34200|0|25650|111150|0,41400|0|31050|134550|0,7200|0|5400|23400|0,7200|0|5400|23400|0,90000|0|67500|292500|0,0||0|778|,0||0|1087|,0||0|295|,0||0|340|,0||0|2500|,7953,12493,2540,2257,0,0,0,0
1,81,495,26218,CBPF-UKR-23-R-INGO-26218,4405,6 Months,5/5/2024 0:00,832449.23,1127,1301,254,299,,4,115,9067,8,25,4,H7921-3041-4139,Medium,Medium,138,163,30,27,167,220,26,29,139|0|139|849|0,164|0|163|974|0,31|0|29|194|0,37|0|35|227|0,371|0|366|2244|0,9||9|149|,10||8|202|,2||1|23|,2||1|26|,23||19|400|,4,157,22,9,0,0,0,0
1,81,495,26176,CBPF-UKR-23-R-INGO-26176,2713,10 Months,9/1/2024 0:00,4998901.39,2035,3384,578,612,,4,77,4590,9,25,3,H3583-4714-7316,Low,Low,98,155,11,17,1627,2486,231,211,335|0|0|1700|0,764|0|0|2620|0,386|0|0|192|0,324|0|0|288|0,1809|0|0|4800|0,67|||1560|,109|||2377|,8|||223|,14|||197|,198|||4357|,34,5,9,11,0,0,0,0
1,81,495,26250,CBPF-UKR-23-R-NGO-26250,1932,8 Months,5/31/2024 12:00:00 AM,998966.9,571,857,78,84,,4,115,6276,8,25,3,H6099-3580-2729,High,High,90,134,15,16,577,782,61,93,0|0|0|0|571,0|0|0|0|857,0|0|0|0|78,0|0|0|0|84,0|0|0|0|1590,||||577,||||782,||||61,||||93,||||1513,57,116,9,5,29969,17681,286,39
1,81,495,26215,CBPF-UKR-23-R-INGO-26215,4406,6 Months,5/5/2024 0:00,888998.8,720,1440,720,720,,4,115,9065,9,25,3,H2508-9610-3686,Medium,Medium,72,144,72,72,538,883,225,198,0|0|0|0|720,0|0|0|0|1440,0|0|0|0|720,0|0|0|0|720,0|0|0|0|3600,||||538,||||883,||||225,||||198,||||1844,63,93,30,25,0,0,0,0
1,81,495,26244,CBPF-UKR-23-R-INGO-26244,4621,"8 Months, 16 Days",6/30/2024 12:00:00 AM,1472267.6,3448,4927,492,985,,4,115,9479,9,25,3,H5251-5921-9641,Medium,Medium,276,394,39,79,3726,5004,887,779,1207|0|759|1482|0,1724|0|1084|2119|0,172|0|108|212|0,345|0|217|423|0,3448|0|2168|4236|0,37||584|3105|,54||885|4065|,6||222|659|,20||221|538|,117||1912|8367|,188,210,24,52,0,0,0,0
1,81,458,24514,CBPF-UKR-23-R-UN-24514,4398,16 Months,7/2/2024 0:00,6221129.82,6974,8346,995,1475,,1,115,9059,9,25,4,H1698-8852-9529,Low,Low,485,544,42,63,9423,13867,4280,10672,0|0|0|0|6974,0|0|0|0|8346,0|0|0|0|995,0|0|0|0|1475,0|0|0|0|17790,||||9423,||||13867,||||4280,||||10672,||||38242,306,230,18,5,0,0,0,0
1,81,495,26179,CBPF-UKR-23-R-INGO-26179,4473,8 Months,6/14/2024 12:00:00 AM,1136458.79,69942,85485,20892,25535,,4,115,9127,9,25,3,H3618-1496-1063,Medium,Medium,4197,3419,417,510,0,0,0,0,0|0|3467|0|66475,0|0|3486|0|81999,0|0|2345|0|18547,0|0|3165|0|22370,0|0|12463|0|189391,||0||0,||0||0,||0||0,||0||0,||0||0,1190,598,182,285,0,0,0,0
1,81,495,26195,CBPF-UKR-23-R-INGO-26195,4582,6 Months,4/30/2024 12:00:00 AM,1270308.28,1190,1560,965,965,,4,115,9313,8,6,3,H7625-5704-2772,Low,Low,179,234,145,145,518,751,251,220,290|0|90|810|0,360|0|120|1080|0,215|0|75|675|0,215|0|75|675|0,1080|0|360|3240|0,222||29|267|,347||40|364|,153||10|88|,156||7|57|,878||86|776|,136,201,60,139,0,0,0,0
1,81,495,26192,CBPF-UKR-23-R-NGO-26192,1900,6 Months,5/2/2024 0:00,2482762.94,2300,3500,305,420,,4,115,6245,9,25,3,H4933-8128-3009,Medium,Medium,800,1000,100,150,0,0,0,0,0|0|0|0|2300,0|0|0|0|3500,0|0|0|0|305,0|0|0|0|420,0|0|0|0|6525,||||0,||||0,||||0,||||0,||||0,659,383,19,132,223448,93848,652,413
1,81,495,26169,CBPF-UKR-23-R-INGO-26169,2454,6 Months,5/1/2024 0:00,5000000,7460,10452,1707,1707,,4,115,4269,9,25,4,H5727-5091-3164,Low,Low,523,641,119,116,4790,6525,1226,1149,1940|0|596|0|4924,2718|0|837|0|6897,444|0|138|0|1125,444|0|138|0|1125,5546|0|1709|0|14071,308||466||4016,564||668||5293,149||109||968,152||105||892,1173||1348||11169,173,455,89,32,0,0,0,0
1,81,495,26187,CBPF-UKR-23-R-INGO-26187,4437,9 Months,6/30/2024 12:00:00 AM,3164328.06,1592,8078,1655,1575,,4,115,9102,9,25,3,H9944-1212-3405,Medium,Medium,0,0,0,0,0,0,0,0,65|0|0|0|1527,413|0|0|0|7665,65|0|0|0|1590,57|0|0|0|1518,600|0|0|0|12300,0||||0,0||||0,0||||0,0||||0,0||||0,0,0,0,0,0,0,0,0
1,81,423,23000,UKR-22/UKR_CBPF/RA4/S-NFI/NGO/23000,1906,"10 Months, 17 Days",7/31/2023 12:00:00 AM,368616.69,387,538,75,75,,4,115,6251,,,,H2992-7423-8619,Medium,Medium,23,32,5,5,221,244,33,30,||||387,||||538,||||75,||||75,||||1075,||||221,||||244,||||33,||||30,||||528,11,24,4,1,0,0,0,0
1,81,389,21375,UKR-22/UKR_CBPF/RA1/H-N/INGO/21375,1897,24 Months,4/30/2024 12:00:00 AM,400000,700,2240,465,505,,4,115,6242,,,,H5907-8082-1730,Low,Low,273,328,0,0,0,0,0,0,90|||610|,312|||1928|,50|||415|,58|||447|,510|||3400|,|||0|,|||0|,|||0|,|||0|,|||0|,244,102,0,0,0,0,0,0
1,81,495,26174,CBPF-UKR-23-R-UN-26174,4056,6 Months,4/14/2024 12:00:00 AM,4995317.9,5861,14013,2549,3057,,1,115,7612,9,25,3,H6749-1858-5999,Low,Low,586,140,255,305,9100,11538,2347,2131,586|0|938|4337|0,1401|0|2242|10370|0,255|0|408|1886|0,306|0|489|2262|0,2548|0|4077|18855|0,1008|0|1249|6843|0,1389|0|1484|8665|0,373|0|395|1579|0,335|0|361|1435|0,3105|0|3489|18522|0,567,105,48,10,0,0,0,0
1,81,495,26247,CBPF-UKR-23-R-UN-26247,2636,6 Months,3/31/2024 12:00:00 AM,4203462.8,10440,20550,5175,5745,,4,115,4496,9,25,3,H9156-1985-3322,Low,Medium,1357,2671,522,579,10572,20567,4802,5969,3120|0|3660|0|3660,6320|0|7115|0|7115,1855|0|1660|0|1660,1615|0|2065|0|2065,12910|0|14500|0|14500,3258|0|3657|0|3657,6333|0|7117|0|7117,1476|0|1663|0|1663,1841|0|2064|0|2064,12908|0|14501|0|14501,668,199,504,108,0,0,0,0
1,81,404,21886,UKR-22/UKR_CBPF/RA3/WASH/INGO/21886,4425,11 Months,4/30/2023 12:00:00 AM,697062.45,4800,8450,5625,7625,,4,113,9099,,,,H3875-0318-9686,High,Medium,341,731,536,536,17618,26426,7194,7487,600|||4200|,900|||7550|,750|||4875|,750|||6875|,3000|||23500|,4058|||13560|,6086|||20340|,1657|||5537|,1724|||5763|,13525|||45200|,258,367,187,164,83647,58552,4505,1039
1,81,395,21731,UKR-22/UKR_CBPF/RA2/WASH-S-NFI-FSL/INGO/21731,4402,"11 Months, 17 Days",3/31/2023 12:00:00 AM,1200000,7304,11181,4314,4662,,4,113,9060,,,,H4951-8613-3084,Medium,Medium,161,245,98,106,24971,37926,14530,15626,4312|||2992|,6422|||4759|,2523|||1791|,2709|||1953|,15966|||11495|,20187|||4784|,30115|||7811|,11790|||2740|,12657|||2969|,74749|||18304|,21,163,28,79,240000,240000,1647,641
1,81,395,21717,UKR-22/UKR_CBPF/RA2/NUT-P/INGO/21717,2911,"11 Months, 14 Days",3/31/2023 12:00:00 AM,1000000,404,3634,1266,1266,,4,113,9302,,,,H7064-1261-9235,Low,Medium,40,363,126,127,502,1686,2479,2635,274|||130|,2472|||1162|,860|||406|,860|||406|,4466|||2104|,0|||502|,46|||1640|,720|||1759|,831|||1804|,1597|||5705|,26,289,24,83,200000,26000,197,168
1,81,404,21894,UKR-22/UKR_CBPF/RA3/MPC/INGO/21894,4412,"8 Months, 9 Days",1/31/2023 12:00:00 AM,699411.42,480,1400,560,560,,4,113,9075,,,,H6672-7663-5772,High,Low,100,110,8,16,483,1320,553,558,480||||,1400||||,560||||,560||||,3000||||,483||||,1320||||,553||||,558||||,2914||||,38,62,5,0,69941,81131,360,304
1,81,423,22991,UKR-22/UKR_CBPF/RA4/S-NFI/NGO/22991,3976,6 Months,3/7/2023 0:00,842635.65,1076,1271,193,220,,4,113,7318,,,,H8034-7565-3524,Low,Low,161,191,0,0,862,1271,282,292,68||||1008,81||||1190,12||||181,14||||206,175||||2585,63||||799,116||||1155,45||||237,69||||223,293||||2414,32,145,0,0,0,0,0,0
1,81,395,21625,UKR-22/UKR_CBPF/RA2/H/INGO/21625,2835,"11 Months, 7 Days",3/31/2023 12:00:00 AM,500000,4634,4823,7890,8212,,4,113,4856,,,,H7963-9471-0426,Low,Low,927,965,1578,1642,1553,3360,654,466,|||4634|,|||4823|,|||7890|,|||8212|,|||25559|,|||1553|,|||3360|,|||654|,|||466|,|||6033|,906,434,1267,1082,25000,10250,2811,1493
1,81,395,21578,UKR-22/UKR_CBPF/RA2/FSL-S-NFI-P-WASH/INGO/21578,2892,12 Months,4/30/2023 12:00:00 AM,1438626.67,4923,9329,782,1095,,4,113,5058,,,,H8692-1578-4026,Low,Low,467,862,74,103,4703,9814,1629,2588,2201|||2722|,5160|||4169|,236|||546|,331|||764|,7928|||8201|,2518|||2185|,6022|||3792|,1129|||500|,1703|||885|,11372|||7362|,78,29,66,6,0,0,0,0
1,81,395,21634,UKR-22/UKR_CBPF/RA2/H/INGO/21634,1897,12 Months,4/14/2023 12:00:00 AM,1500000,1000,2000,1500,1500,,4,113,6242,,,,H5907-8082-1730,Low,Low,50,100,0,0,1833,6277,2254,2525,500|||500|,1000|||1000|,750|||750|,750|||750|,3000|||3000|,450|||1383|,1702|||4575|,842|||1412|,977|||1548|,3971|||8918|,18,63,0,0,0,0,0,0
1,81,395,21718,UKR-22/UKR_CBPF/RA2/H-P-FSL/INGO/21718,4407,9 Months,1/31/2023 12:00:00 AM,1500000,1825,2225,485,485,,4,115,9069,,,,H4442-3650-8938,Medium,Medium,380,464,106,106,944,1662,262,254,1484|||341|,1814|||411|,412|||73|,412|||73|,4122|||898|,280|||664|,809|||853|,169|||93|,178|||76|,1436|||1686|,104,375,39,96,225000,200250,1004,37
1,81,423,23039,UKR-22/UKR_CBPF/RA4/S-NFI/NGO/23039,1900,6 Months,3/7/2023 0:00,499831.22,182,210,53,50,,4,113,6245,,,,H1186-7709-7459,Medium,Medium,26,32,8,8,187,278,126,134,||37|145|,||42|168|,||11|42|,||10|40|,||100|395|,||66|121|,||97|181|,||44|82|,||47|87|,||254|471|,18,15,0,3,79972,83170,49,13
1,81,389,21353,UKR-22/UKR_CBPF/RA1/FSL/UN/21353,2510,10 Months,2/17/2023 12:00:00 AM,520000.16,1700,2500,700,700,,4,114,4343,,,,H6171-7060-2912,Low,Medium,100,150,50,50,2909,3906,790,796,|||1700|,|||2500|,|||700|,|||700|,|||5600|,|||2909|,|||3906|,|||790|,|||796|,|||8401|,92,98,45,2,36400,10192,616,55
1,81,423,23123,UKR-22/UKR_CBPF/RA4/S-NFI/INGO/23123,4416,8 Months,4/30/2023 12:00:00 AM,692649.95,420,547,68,84,,4,113,9080,,,,H9883-4698-6137,Medium,Medium,6,6,0,0,437,480,133,142,||420||,||547||,||68||,||84||,||1119||,||437||,||480||,||133||,||142||,||1192||,0,1,0,0,0,0,0,0
1,81,389,21347,UKR-22/UKR_CBPF/RA1/H-WASH/NGO/21347,1899,10 Months,2/14/2023 12:00:00 AM,297775.75,2372,3622,598,605,,4,113,9320,,,,H4088-9846-5404,Low,Low,165,149,35,28,4378,8126,2537,2576,1051||21|1300|,1382||40|2200|,55||12|531|,50||10|545|,2538||83|4576|,1356||117|2905|,2649||253|5224|,763||41|1733|,786||49|1741|,5554||460|11603|,121,142,2,19,59555,38710,71,14
1,81,388,21329,UKR-22/UKR_CBPF/RA1/P-S-NFI/UN/21329,2636,12 Months,4/17/2023 12:00:00 AM,1000000,962,1440,300,300,,4,114,4496,,,,H3795-2804-3906,Low,Medium,125,187,39,39,2110,6134,1281,1396,962||||,1440||||,300||||,300||||,3002||||,2110||||,6134||||,1281||||,1396||||,10921||||,60,94,16,8,0,0,0,0
1,81,395,21655,UKR-22/UKR_CBPF/RA2/WASH-E-CSS/UN/21655,2648,"8 Months, 14 Days",12/31/2022 12:00:00 AM,5364382.38,48600,62100,26772,25726,,4,114,4509,,,,H9649-1981-6384,Low,Low,971,1241,248,238,83773,112553,43475,39637,14580|||34020|,18630|||43470|,8029|||18743|,7718|||18008|,48957|||114241|,14932|||68841|,19453|||93100|,13033|||30442|,11803|||27834|,59221|||220217|,529,1011,163,147,214575,223158,11423,336
1,81,395,21581,UKR-22/UKR_CBPF/RA2/CSS-FSL-P-S-NFI-WASH/INGO/21581,2454,"9 Months, 18 Days",1/31/2023 12:00:00 AM,5889009.77,73530,104296,19000,19000,,4,113,4269,,,,H2634-2878-5595,Low,Low,0,0,0,0,99544,128508,19328,19331,42300|||31230|,59900|||44396|,11000|||8000|,11000|||8000|,124200|||91626|,25077|||74467|,31534|||96974|,4982|||14346|,5007|||14324|,66600|||200111|,0,0,0,0,0,0,0,0
1,81,395,21642,UKR-22/UKR_CBPF/RA2/S-NFI-FSL-P/NGO/21642,1904,9 Months,1/15/2023 12:00:00 AM,1467540.2,353,823,252,252,,4,113,6249,,,,H9196-8105-1952,Low,Low,0,0,0,0,679,1573,478,487,353||||,823||||,252||||,252||||,1680||||,679||||,1573||||,478||||,487||||,3217||||,0,0,0,0,0,0,0,0
1,81,423,22936,UKR-22/UKR_CBPF/RA4/S-NFI/INGO/22936,4405,5 Months,2/7/2023 0:00,501354.12,560,1120,560,560,,4,113,9067,,,,H9739-0910-1751,Medium,Medium,84,168,84,84,539,896,62,73,382|||178|,764|||356|,382|||178|,382|||178|,1910|||890|,163|||376|,434|||462|,11|||51|,19|||54|,627|||943|,32,159,23,4,5013,902,504,149
1,81,324,18483,UKR-21/UKR_CBPF/RA3/P-H-N/NGO/18483,1917,"15 Months, 22 Days",10/1/2022 0:00,760000,5457,11800,1218,2203,,4,113,6262,,,,H9874-6942-1778,Low,Low,728,1018,119,198,8838,23123,1353,1410,570|||4887|,723|||11077|,124|||1094|,213|||1990|,1630|||19048|,617|||8221|,1308|||21815|,118|||1235|,167|||1243|,2210|||32514|,311,793,25,131,144400,118408,1240,830
1,81,395,21579,UKR-22/UKR_CBPF/RA2/FSL-WASH/INGO/21579,2713,"7 Months, 17 Days",11/30/2022 12:00:00 AM,4546178.53,16984,21230,2123,2123,,4,113,4590,,,,H4916-8227-9783,Low,Low,170,212,21,21,48070,72254,12705,13026,13587|||3397|,16985|||4245|,1698|||425|,1698|||425|,33968|||8492|,24639|||23431|,43756|||28498|,7006|||5699|,7327|||5699|,82728|||63327|,160,37,9,5,0,0,0,0
1,81,404,21903,UKR-22/UKR_CBPF/RA3/WASH-CSS-H-FSL/NGO/21903,3976,"6 Months, 5 Days",12/6/2022 0:00,871339.48,41551,49009,7458,8523,,4,113,7318,,,,H9538-5232-2953,Low,Low,6233,7351,498,570,111310,143967,26337,26544,||||41551,||||49009,||||7458,||||8523,||||106541,||||111310,||||143967,||||26337,||||26544,||||308158,6065,1796,419,541,0,0,0,0
